standup_date,user_id,project_id,interest_id,time
21/03/2018,81,39,29,30
21/03/2018,81,39,29,30
21/03/2018,81,39,29,30
21/03/2018,81,39,29,180
21/03/2018,81,39,29,180
21/03/2018,81,50,17,15
21/03/2018,83,50,29,15
21/03/2018,83,72,7,45
21/03/2018,83,72,8,270
21/03/2018,83,72,29,30
21/03/2018,83,72,29,30
21/03/2018,83,78,29,90
21/03/2018,90,33,29,30
21/03/2018,90,78,29,60
21/03/2018,90,141,31,360
21/03/2018,90,180,29,30
21/03/2018,92,78,36,30
21/03/2018,92,78,36,90
21/03/2018,92,141,29,15
21/03/2018,92,141,31,285
21/03/2018,92,180,29,30
21/03/2018,92,180,29,30
21/03/2018,138,141,31,360
21/03/2018,141,4,4,90
21/03/2018,141,16,35,165
21/03/2018,141,39,4,30
21/03/2018,141,39,4,30
21/03/2018,141,39,29,30
21/03/2018,141,50,4,15
21/03/2018,141,50,29,30
21/03/2018,141,72,36,30
21/03/2018,141,78,4,30
21/03/2018,141,180,29,30
21/03/2018,144,189,32,480
21/03/2018,145,78,29,120
21/03/2018,145,78,33,120
21/03/2018,146,78,29,120
21/03/2018,146,78,33,120
21/03/2018,154,44,31,30
21/03/2018,154,44,31,45
21/03/2018,154,44,31,195
21/03/2018,154,67,33,30
21/03/2018,154,67,33,45
21/03/2018,154,67,33,90
21/03/2018,154,72,45,30
21/03/2018,154,78,29,60
21/03/2018,156,76,31,60
21/03/2018,166,7,37,240
21/03/2018,166,7,43,240
22/03/2018,10,39,31,480
22/03/2018,11,73,16,300
22/03/2018,11,74,23,60
22/03/2018,11,74,23,60
22/03/2018,14,50,5,60
22/03/2018,14,141,29,15
22/03/2018,14,141,33,405
22/03/2018,16,141,31,240
22/03/2018,17,50,4,30
22/03/2018,17,141,29,15
22/03/2018,17,141,31,30
22/03/2018,17,176,31,480
22/03/2018,17,176,32,120
22/03/2018,23,176,34,150
22/03/2018,30,67,30,480
22/03/2018,53,67,33,90
22/03/2018,53,74,23,210
22/03/2018,53,190,33,180
22/03/2018,62,173,33,840
22/03/2018,69,16,13,90
22/03/2018,69,61,9,120
22/03/2018,74,41,29,240
22/03/2018,74,50,29,90
22/03/2018,74,74,29,240
22/03/2018,74,180,32,60
22/03/2018,81,39,29,120
22/03/2018,81,39,29,165
22/03/2018,81,39,29,165
22/03/2018,81,50,17,30
22/03/2018,83,50,8,30
22/03/2018,83,71,36,300
22/03/2018,83,72,13,60
22/03/2018,83,72,29,90
22/03/2018,90,74,23,210
22/03/2018,90,141,31,270
22/03/2018,92,50,45,45
22/03/2018,92,141,29,15
22/03/2018,92,141,31,420
22/03/2018,138,50,29,30
22/03/2018,138,141,31,360
22/03/2018,141,4,29,120
22/03/2018,141,72,5,390
22/03/2018,141,184,35,60
22/03/2018,144,50,5,30
22/03/2018,144,180,32,60
22/03/2018,144,189,29,60
22/03/2018,144,189,32,330
22/03/2018,145,78,41,30
22/03/2018,152,180,32,60
22/03/2018,166,7,37,60
22/03/2018,166,7,43,360
23/03/2018,10,39,29,30
23/03/2018,10,39,31,60
23/03/2018,10,39,31,120
23/03/2018,10,39,31,300
23/03/2018,11,72,7,60
23/03/2018,11,73,29,45
23/03/2018,11,73,29,60
23/03/2018,11,73,29,60
23/03/2018,11,73,29,90
23/03/2018,11,74,23,60
23/03/2018,14,75,4,60
23/03/2018,14,141,29,15
23/03/2018,14,141,29,60
23/03/2018,17,70,4,30
23/03/2018,17,176,29,30
23/03/2018,17,176,29,30
23/03/2018,17,176,31,660
23/03/2018,30,67,30,480
23/03/2018,53,67,29,30
23/03/2018,53,67,29,90
23/03/2018,53,76,5,30
23/03/2018,53,190,33,360
23/03/2018,55,39,31,90
23/03/2018,62,173,29,270
23/03/2018,62,173,33,105
23/03/2018,74,41,29,60
23/03/2018,74,41,29,120
23/03/2018,74,41,29,420
23/03/2018,81,39,29,15
23/03/2018,81,39,29,30
23/03/2018,81,39,29,30
23/03/2018,81,39,29,345
23/03/2018,81,70,4,60
23/03/2018,83,72,8,480
23/03/2018,90,70,5,60
23/03/2018,90,141,31,240
23/03/2018,90,141,33,180
23/03/2018,92,75,41,60
23/03/2018,92,141,31,420
23/03/2018,138,141,31,360
23/03/2018,141,4,29,195
23/03/2018,141,17,5,45
23/03/2018,141,17,35,105
23/03/2018,141,39,4,30
23/03/2018,141,70,4,30
23/03/2018,144,50,32,90
23/03/2018,144,180,32,195
23/03/2018,144,189,32,195
23/03/2018,145,75,41,60
23/03/2018,147,70,4,30
23/03/2018,152,50,32,90
23/03/2018,152,70,4,45
23/03/2018,152,180,32,90
23/03/2018,154,67,33,30
23/03/2018,154,67,33,60
23/03/2018,154,67,33,75
23/03/2018,154,70,4,15
23/03/2018,154,70,4,15
23/03/2018,154,70,4,60
23/03/2018,154,72,8,30
23/03/2018,154,72,45,15
23/03/2018,154,72,45,30
23/03/2018,154,72,45,30
23/03/2018,155,70,4,30
23/03/2018,155,141,29,15
23/03/2018,155,141,32,120
23/03/2018,156,75,4,45
23/03/2018,158,39,31,300
23/03/2018,166,7,37,120
23/03/2018,166,7,43,120
24/03/2018,55,39,31,30
24/03/2018,55,39,31,450
24/03/2018,155,141,32,180
24/03/2018,162,39,32,240
24/03/2018,162,176,32,120
25/03/2018,14,141,33,90
25/03/2018,55,39,31,480
25/03/2018,74,76,45,30
25/03/2018,141,70,29,60
25/03/2018,145,78,33,300
25/03/2018,146,78,33,300
25/03/2018,162,39,32,180
26/03/2018,4,73,16,210
26/03/2018,9,39,29,30
26/03/2018,9,39,29,30
26/03/2018,9,39,29,30
26/03/2018,9,39,29,30
26/03/2018,9,39,29,30
26/03/2018,9,39,29,60
26/03/2018,9,39,29,60
26/03/2018,9,39,29,60
26/03/2018,9,39,29,210
26/03/2018,11,73,17,45
26/03/2018,11,73,19,30
26/03/2018,11,73,19,45
26/03/2018,11,73,29,60
26/03/2018,11,74,23,90
26/03/2018,11,74,29,60
26/03/2018,11,75,29,60
26/03/2018,14,141,29,15
26/03/2018,14,141,29,60
26/03/2018,14,141,33,405
26/03/2018,17,176,4,60
26/03/2018,17,176,29,45
26/03/2018,17,176,31,510
26/03/2018,30,67,30,480
26/03/2018,53,190,33,30
26/03/2018,53,190,33,450
26/03/2018,62,173,33,480
26/03/2018,63,1,31,30
26/03/2018,69,16,13,90
26/03/2018,69,61,4,60
26/03/2018,74,41,33,360
26/03/2018,74,50,29,60
26/03/2018,74,76,45,60
26/03/2018,81,2,17,90
26/03/2018,81,39,29,30
26/03/2018,81,39,29,30
26/03/2018,81,39,29,60
26/03/2018,81,39,29,90
26/03/2018,81,74,23,90
26/03/2018,81,178,29,90
26/03/2018,83,16,29,90
26/03/2018,83,50,29,120
26/03/2018,83,72,12,30
26/03/2018,83,72,13,60
26/03/2018,83,72,29,60
26/03/2018,83,192,29,120
26/03/2018,90,141,29,60
26/03/2018,90,141,31,60
26/03/2018,90,141,31,300
26/03/2018,90,180,29,60
26/03/2018,92,74,29,60
26/03/2018,92,78,36,142
26/03/2018,92,141,29,90
26/03/2018,92,141,31,45
26/03/2018,92,141,33,142
26/03/2018,138,141,29,60
26/03/2018,138,141,31,45
26/03/2018,138,141,31,360
26/03/2018,138,197,21,30
26/03/2018,141,39,29,60
26/03/2018,141,70,4,30
26/03/2018,141,72,5,45
26/03/2018,141,72,29,30
26/03/2018,141,75,4,60
26/03/2018,141,180,29,30
26/03/2018,144,189,31,240
26/03/2018,144,189,32,240
26/03/2018,147,67,29,30
26/03/2018,147,190,29,30
26/03/2018,152,74,23,15
26/03/2018,154,73,16,210
26/03/2018,155,141,29,15
26/03/2018,155,141,29,60
26/03/2018,155,141,32,240
26/03/2018,156,141,31,15
26/03/2018,156,141,31,120
26/03/2018,162,39,29,30
26/03/2018,162,39,32,240
26/03/2018,162,176,29,45
26/03/2018,162,176,29,60
26/03/2018,162,176,32,30
26/03/2018,165,67,31,75
26/03/2018,166,7,37,240
26/03/2018,166,7,43,240
27/03/2018,11,2,29,60
27/03/2018,11,71,27,45
27/03/2018,11,73,29,60
27/03/2018,11,75,29,180
27/03/2018,11,174,17,75
27/03/2018,11,174,29,30
27/03/2018,14,78,29,180
27/03/2018,14,141,29,15
27/03/2018,14,141,33,285
27/03/2018,16,41,29,30
27/03/2018,17,141,29,15
27/03/2018,17,141,31,300
27/03/2018,17,141,32,30
27/03/2018,17,159,4,60
27/03/2018,30,67,30,480
27/03/2018,53,50,29,30
27/03/2018,53,67,5,240
27/03/2018,53,76,33,30
27/03/2018,53,190,33,180
27/03/2018,62,173,33,180
27/03/2018,74,41,29,30
27/03/2018,74,41,29,30
27/03/2018,74,41,29,255
27/03/2018,74,76,33,90
27/03/2018,74,76,45,15
27/03/2018,74,78,29,150
27/03/2018,81,39,29,30
27/03/2018,81,78,17,240
27/03/2018,81,200,29,210
27/03/2018,83,16,36,60
27/03/2018,83,71,27,60
27/03/2018,83,72,8,30
27/03/2018,83,72,36,180
27/03/2018,83,78,29,150
27/03/2018,90,33,5,180
27/03/2018,90,141,31,300
27/03/2018,92,78,36,180
27/03/2018,92,141,29,15
27/03/2018,138,141,31,540
27/03/2018,141,16,43,90
27/03/2018,141,39,29,30
27/03/2018,141,71,27,60
27/03/2018,141,72,29,225
27/03/2018,141,75,5,150
27/03/2018,144,72,31,240
27/03/2018,144,189,31,240
27/03/2018,145,78,29,90
27/03/2018,147,67,29,45
27/03/2018,154,67,33,180
27/03/2018,154,76,33,60
27/03/2018,154,78,36,150
27/03/2018,155,141,29,15
27/03/2018,155,141,33,360
27/03/2018,162,39,32,480
27/03/2018,166,7,37,60
27/03/2018,166,7,37,300
27/03/2018,166,7,43,120
28/03/2018,11,73,19,45
28/03/2018,11,73,19,150
28/03/2018,11,73,20,45
28/03/2018,11,73,29,45
28/03/2018,11,73,29,105
28/03/2018,14,141,29,15
28/03/2018,14,141,29,45
28/03/2018,14,141,33,15
28/03/2018,14,141,33,180
28/03/2018,14,159,33,60
28/03/2018,14,180,29,30
28/03/2018,17,141,29,15
28/03/2018,17,141,31,240
28/03/2018,17,159,4,60
28/03/2018,17,159,32,120
28/03/2018,30,67,30,480
28/03/2018,50,190,29,30
28/03/2018,53,190,29,30
28/03/2018,53,190,33,450
28/03/2018,74,41,29,30
28/03/2018,74,41,33,60
28/03/2018,74,41,33,120
28/03/2018,74,76,45,150
28/03/2018,81,39,29,60
28/03/2018,81,39,29,360
28/03/2018,81,73,17,60
28/03/2018,83,17,8,360
28/03/2018,83,50,26,60
28/03/2018,83,50,29,60
28/03/2018,90,141,31,480
28/03/2018,138,141,31,360
28/03/2018,138,159,24,30
28/03/2018,138,159,24,60
28/03/2018,141,1,35,45
28/03/2018,141,17,29,45
28/03/2018,141,39,5,30
28/03/2018,141,39,5,45
28/03/2018,141,39,5,270
28/03/2018,141,39,7,60
28/03/2018,141,70,4,60
28/03/2018,141,171,29,30
28/03/2018,141,191,5,60
28/03/2018,141,191,43,60
28/03/2018,144,189,31,240
28/03/2018,144,189,32,240
28/03/2018,147,190,29,30
28/03/2018,154,2,29,60
28/03/2018,154,67,33,300
28/03/2018,154,72,45,60
28/03/2018,155,141,29,15
28/03/2018,155,141,33,240
28/03/2018,162,39,29,270
28/03/2018,162,176,32,180
28/03/2018,165,67,31,90
28/03/2018,166,7,37,480
29/03/2018,11,2,29,60
29/03/2018,11,71,27,60
29/03/2018,11,71,27,180
29/03/2018,11,74,23,30
29/03/2018,11,74,23,60
29/03/2018,11,74,29,60
29/03/2018,14,141,29,15
29/03/2018,14,141,29,60
29/03/2018,14,141,29,75
29/03/2018,14,141,33,30
29/03/2018,17,141,29,15
29/03/2018,17,141,32,120
29/03/2018,30,67,30,480
29/03/2018,53,50,29,30
29/03/2018,53,67,33,30
29/03/2018,53,76,33,30
29/03/2018,53,190,33,390
29/03/2018,62,135,29,60
29/03/2018,62,173,31,390
29/03/2018,69,61,9,60
29/03/2018,69,75,38,120
29/03/2018,74,41,29,90
29/03/2018,74,141,29,75
29/03/2018,81,39,29,480
29/03/2018,83,17,12,30
29/03/2018,83,50,7,45
29/03/2018,83,50,8,30
29/03/2018,83,72,2,30
29/03/2018,83,72,29,165
29/03/2018,83,72,38,180
29/03/2018,90,72,27,60
29/03/2018,90,141,29,60
29/03/2018,90,141,31,360
29/03/2018,138,2,29,60
29/03/2018,138,141,31,420
29/03/2018,138,141,32,60
29/03/2018,138,141,33,30
29/03/2018,138,162,28,30
29/03/2018,141,17,4,30
29/03/2018,141,39,5,360
29/03/2018,141,50,4,30
29/03/2018,141,75,43,150
29/03/2018,141,180,29,30
29/03/2018,141,191,5,75
29/03/2018,144,189,31,480
29/03/2018,154,2,29,60
29/03/2018,154,67,31,240
29/03/2018,154,67,33,60
29/03/2018,162,39,29,420
29/03/2018,166,7,37,210
29/03/2018,166,72,7,30
30/03/2018,11,72,7,15
30/03/2018,14,141,29,15
30/03/2018,14,141,33,30
30/03/2018,14,141,33,360
30/03/2018,30,67,30,480
30/03/2018,55,39,31,90
30/03/2018,74,41,29,15
30/03/2018,74,76,33,60
30/03/2018,83,72,8,480
30/03/2018,90,141,33,30
30/03/2018,90,141,33,450
30/03/2018,138,141,32,120
30/03/2018,138,141,33,30
30/03/2018,141,1,35,120
30/03/2018,141,75,4,30
30/03/2018,141,184,35,60
30/03/2018,141,191,29,60
30/03/2018,144,72,5,240
30/03/2018,144,189,31,240
30/03/2018,154,70,4,30
30/03/2018,155,141,33,240
31/03/2018,14,141,33,30
31/03/2018,14,141,33,360
31/03/2018,55,39,31,120
31/03/2018,55,39,31,360
31/03/2018,74,76,33,240
31/03/2018,138,141,33,30
01/04/2018,14,141,33,360
01/04/2018,55,39,31,480
01/04/2018,138,141,32,120
01/04/2018,138,197,21,180
02/04/2018,10,39,31,360
02/04/2018,14,141,29,15
02/04/2018,14,141,33,240
02/04/2018,90,141,33,480
02/04/2018,138,141,31,180
02/04/2018,138,197,21,180
02/04/2018,141,72,4,390
02/04/2018,141,72,29,90
03/04/2018,10,39,6,600
03/04/2018,11,73,19,60
03/04/2018,11,73,19,90
03/04/2018,11,73,19,90
03/04/2018,11,74,23,30
03/04/2018,11,193,29,90
03/04/2018,14,141,29,15
03/04/2018,14,141,29,90
03/04/2018,14,141,33,30
03/04/2018,14,141,33,345
03/04/2018,16,141,33,15
03/04/2018,16,141,33,30
03/04/2018,16,141,33,435
03/04/2018,17,2,4,90
03/04/2018,17,141,29,15
03/04/2018,17,141,32,150
03/04/2018,17,176,4,60
03/04/2018,30,67,30,480
03/04/2018,53,67,33,240
03/04/2018,53,190,33,240
03/04/2018,56,189,29,30
03/04/2018,62,70,4,90
03/04/2018,62,135,29,180
03/04/2018,62,173,29,60
03/04/2018,62,173,31,60
03/04/2018,65,189,29,30
03/04/2018,74,76,45,30
03/04/2018,81,2,23,60
03/04/2018,81,39,29,30
03/04/2018,81,178,29,15
03/04/2018,81,178,29,187
03/04/2018,81,200,29,187
03/04/2018,83,16,29,30
03/04/2018,83,50,29,60
03/04/2018,83,72,13,60
03/04/2018,83,72,13,90
03/04/2018,83,72,36,240
03/04/2018,90,141,29,60
03/04/2018,90,141,29,60
03/04/2018,90,141,31,180
03/04/2018,90,141,33,180
03/04/2018,92,141,29,90
03/04/2018,92,141,31,60
03/04/2018,92,141,33,15
03/04/2018,92,141,33,315
03/04/2018,138,141,29,60
03/04/2018,138,141,31,60
03/04/2018,138,141,31,60
03/04/2018,138,141,32,30
03/04/2018,138,141,32,30
03/04/2018,141,16,29,180
03/04/2018,141,16,43,90
03/04/2018,141,39,29,30
03/04/2018,141,50,29,30
03/04/2018,141,176,4,75
03/04/2018,141,176,29,75
03/04/2018,144,189,29,30
03/04/2018,144,189,31,450
03/04/2018,154,2,29,75
03/04/2018,154,44,29,60
03/04/2018,154,67,31,240
03/04/2018,154,67,33,90
03/04/2018,154,75,41,60
03/04/2018,155,141,29,75
03/04/2018,155,141,33,300
03/04/2018,161,189,29,30
03/04/2018,162,39,29,30
03/04/2018,162,39,32,90
03/04/2018,162,176,29,60
03/04/2018,166,7,37,480
04/04/2018,10,39,6,720
04/04/2018,11,61,12,60
04/04/2018,11,71,27,30
04/04/2018,11,72,8,75
04/04/2018,11,73,17,75
04/04/2018,11,73,19,30
04/04/2018,11,73,29,60
04/04/2018,11,74,23,60
04/04/2018,14,141,29,15
04/04/2018,16,141,29,15
04/04/2018,16,141,33,465
04/04/2018,17,141,29,15
04/04/2018,30,67,30,480
04/04/2018,53,50,29,15
04/04/2018,53,67,33,210
04/04/2018,53,76,29,30
04/04/2018,53,144,29,15
04/04/2018,53,190,33,210
04/04/2018,56,7,37,15
04/04/2018,56,50,8,15
04/04/2018,56,144,29,60
04/04/2018,56,176,29,120
04/04/2018,56,189,29,15
04/04/2018,56,189,29,60
04/04/2018,56,189,35,120
04/04/2018,56,196,31,30
04/04/2018,62,50,26,30
04/04/2018,62,135,29,75
04/04/2018,62,173,31,375
04/04/2018,73,67,29,120
04/04/2018,74,41,33,360
04/04/2018,79,176,29,120
04/04/2018,81,200,29,480
04/04/2018,83,17,8,60
04/04/2018,83,50,8,30
04/04/2018,83,50,29,30
04/04/2018,83,71,27,90
04/04/2018,83,71,27,90
04/04/2018,83,72,7,60
04/04/2018,83,72,29,120
04/04/2018,90,141,29,15
04/04/2018,90,141,31,225
04/04/2018,90,141,43,240
04/04/2018,92,16,29,75
04/04/2018,92,50,29,15
04/04/2018,92,141,29,15
04/04/2018,92,141,31,60
04/04/2018,92,141,33,420
04/04/2018,138,16,4,60
04/04/2018,138,141,29,15
04/04/2018,138,141,32,240
04/04/2018,138,159,24,60
04/04/2018,138,197,4,60
04/04/2018,144,189,31,480
04/04/2018,154,67,43,120
04/04/2018,155,141,29,15
04/04/2018,155,141,31,285
04/04/2018,166,7,37,480
05/04/2018,3,75,36,120
05/04/2018,4,75,36,120
05/04/2018,9,75,29,60
05/04/2018,10,39,31,420
05/04/2018,11,71,17,45
05/04/2018,11,71,27,15
05/04/2018,11,71,27,60
05/04/2018,11,73,19,15
05/04/2018,11,73,19,45
05/04/2018,11,73,19,45
05/04/2018,11,73,29,45
05/04/2018,11,74,23,30
05/04/2018,11,75,29,60
05/04/2018,11,193,29,60
05/04/2018,16,141,33,480
05/04/2018,17,141,29,15
05/04/2018,17,141,32,180
05/04/2018,27,75,36,120
05/04/2018,30,67,30,480
05/04/2018,53,67,29,30
05/04/2018,53,67,33,30
05/04/2018,53,72,13,45
05/04/2018,53,74,24,30
05/04/2018,53,190,33,375
05/04/2018,56,2,29,120
05/04/2018,56,7,29,15
05/04/2018,56,75,29,60
05/04/2018,56,189,24,150
05/04/2018,56,189,29,120
05/04/2018,62,173,31,435
05/04/2018,63,75,36,120
05/04/2018,65,189,31,480
05/04/2018,74,41,29,60
05/04/2018,74,41,29,240
05/04/2018,74,76,31,120
05/04/2018,81,39,29,360
05/04/2018,81,73,17,60
05/04/2018,81,75,29,60
05/04/2018,83,17,8,165
05/04/2018,83,50,7,45
05/04/2018,83,50,29,60
05/04/2018,83,71,7,120
05/04/2018,83,71,8,90
05/04/2018,90,141,29,15
05/04/2018,90,141,29,60
05/04/2018,90,141,31,405
05/04/2018,92,7,5,30
05/04/2018,92,16,5,30
05/04/2018,92,141,29,75
05/04/2018,92,141,33,345
05/04/2018,138,141,32,480
05/04/2018,141,71,27,90
05/04/2018,141,75,29,60
05/04/2018,144,189,31,240
05/04/2018,144,189,31,240
05/04/2018,154,67,43,390
05/04/2018,154,75,36,90
05/04/2018,154,75,36,120
05/04/2018,155,141,29,15
05/04/2018,155,141,31,360
05/04/2018,157,75,36,120
05/04/2018,166,7,37,360
06/04/2018,10,39,29,60
06/04/2018,16,44,31,60
06/04/2018,16,141,33,420
06/04/2018,17,141,32,120
06/04/2018,30,67,30,480
06/04/2018,53,67,29,60
06/04/2018,53,74,24,30
06/04/2018,53,190,24,390
06/04/2018,56,75,4,60
06/04/2018,56,189,29,120
06/04/2018,56,189,31,90
06/04/2018,56,189,33,240
06/04/2018,62,173,31,120
06/04/2018,74,41,29,60
06/04/2018,74,41,29,180
06/04/2018,74,41,33,60
06/04/2018,74,67,29,60
06/04/2018,74,76,31,60
06/04/2018,74,76,45,15
06/04/2018,74,123,41,45
06/04/2018,81,39,29,60
06/04/2018,81,70,4,60
06/04/2018,81,178,29,150
06/04/2018,81,200,29,60
06/04/2018,81,200,29,150
06/04/2018,90,50,26,30
06/04/2018,90,70,5,30
06/04/2018,90,141,5,60
06/04/2018,90,141,29,15
06/04/2018,90,141,31,345
06/04/2018,92,75,41,30
06/04/2018,92,141,29,15
06/04/2018,92,141,33,435
06/04/2018,138,16,4,60
06/04/2018,138,141,32,240
06/04/2018,138,159,24,30
06/04/2018,138,159,32,60
06/04/2018,144,189,31,480
06/04/2018,154,2,31,120
06/04/2018,154,44,31,45
06/04/2018,154,67,29,60
06/04/2018,154,67,43,300
06/04/2018,154,70,4,30
06/04/2018,155,141,29,15
06/04/2018,155,141,29,15
06/04/2018,155,141,31,480
06/04/2018,156,75,4,30
06/04/2018,156,141,31,450
06/04/2018,162,39,29,60
06/04/2018,162,39,32,120
06/04/2018,162,76,41,30
06/04/2018,162,176,32,150
07/04/2018,16,141,33,480
07/04/2018,16,141,33,480
07/04/2018,55,39,31,480
07/04/2018,69,61,13,240
07/04/2018,155,141,31,240
08/04/2018,16,141,33,480
08/04/2018,55,39,31,480
08/04/2018,55,39,31,480
08/04/2018,138,141,29,300
08/04/2018,155,141,31,180
08/04/2018,162,39,32,240
09/04/2018,3,1,29,60
09/04/2018,3,70,3,90
09/04/2018,3,70,29,60
09/04/2018,3,174,30,270
09/04/2018,9,39,29,480
09/04/2018,10,39,31,180
09/04/2018,11,73,16,120
09/04/2018,16,141,33,480
09/04/2018,17,141,32,180
09/04/2018,17,176,31,60
09/04/2018,30,67,30,480
09/04/2018,53,67,33,150
09/04/2018,53,74,24,30
09/04/2018,53,190,24,240
09/04/2018,53,190,29,60
09/04/2018,62,70,4,75
09/04/2018,62,173,31,465
09/04/2018,74,76,29,480
09/04/2018,74,76,31,240
09/04/2018,81,178,29,480
09/04/2018,83,16,27,30
09/04/2018,83,16,29,120
09/04/2018,83,17,8,60
09/04/2018,83,50,27,60
09/04/2018,83,70,29,60
09/04/2018,83,72,29,60
09/04/2018,83,72,43,90
09/04/2018,90,141,5,180
09/04/2018,90,141,29,60
09/04/2018,90,141,29,180
09/04/2018,90,141,31,240
09/04/2018,92,16,43,120
09/04/2018,92,141,29,180
09/04/2018,92,141,33,180
09/04/2018,138,141,32,540
09/04/2018,143,2,31,480
09/04/2018,144,189,31,480
09/04/2018,155,141,31,480
09/04/2018,156,141,29,15
09/04/2018,162,39,29,60
09/04/2018,162,39,32,300
09/04/2018,162,176,32,60
09/04/2018,166,7,37,480
10/04/2018,11,73,19,120
10/04/2018,16,141,33,480
10/04/2018,17,76,32,90
10/04/2018,17,141,29,75
10/04/2018,17,141,32,120
10/04/2018,17,159,32,30
10/04/2018,30,67,30,480
10/04/2018,53,16,29,30
10/04/2018,53,190,31,450
10/04/2018,56,2,29,15
10/04/2018,56,176,29,60
10/04/2018,56,189,29,60
10/04/2018,56,189,31,30
10/04/2018,56,196,29,30
10/04/2018,62,67,29,60
10/04/2018,62,173,29,60
10/04/2018,62,173,31,240
10/04/2018,69,75,38,180
10/04/2018,74,41,29,180
10/04/2018,74,41,33,60
10/04/2018,74,76,31,240
10/04/2018,81,73,32,60
10/04/2018,81,74,23,60
10/04/2018,81,178,29,180
10/04/2018,81,200,29,180
10/04/2018,83,16,27,60
10/04/2018,83,16,29,90
10/04/2018,83,72,29,90
10/04/2018,83,72,36,240
10/04/2018,90,141,29,60
10/04/2018,90,141,29,90
10/04/2018,90,141,31,330
10/04/2018,92,16,29,150
10/04/2018,92,50,29,60
10/04/2018,92,141,29,90
10/04/2018,92,141,33,180
10/04/2018,138,16,4,90
10/04/2018,138,141,29,180
10/04/2018,138,141,32,180
10/04/2018,138,159,24,30
10/04/2018,138,180,29,60
10/04/2018,138,180,29,60
10/04/2018,143,2,31,240
10/04/2018,144,72,32,60
10/04/2018,144,189,32,420
10/04/2018,152,76,32,60
10/04/2018,154,2,31,195
10/04/2018,154,67,29,60
10/04/2018,154,67,31,75
10/04/2018,154,67,33,90
10/04/2018,154,75,39,120
10/04/2018,155,141,29,60
10/04/2018,155,141,29,60
10/04/2018,155,141,31,240
10/04/2018,156,76,32,60
10/04/2018,156,141,29,60
10/04/2018,156,141,31,60
10/04/2018,162,39,32,120
10/04/2018,162,76,32,60
10/04/2018,162,176,32,180
10/04/2018,166,7,37,420
10/04/2018,166,7,43,60
11/04/2018,11,72,7,360
11/04/2018,11,72,12,60
11/04/2018,11,73,16,45
11/04/2018,11,73,19,240
11/04/2018,11,174,29,45
11/04/2018,16,141,33,480
11/04/2018,17,176,31,240
11/04/2018,17,176,32,30
11/04/2018,30,67,30,480
11/04/2018,53,190,29,120
11/04/2018,53,190,31,270
11/04/2018,62,173,31,540
11/04/2018,74,41,29,90
11/04/2018,74,76,4,75
11/04/2018,74,76,31,60
11/04/2018,74,76,33,195
11/04/2018,81,2,29,60
11/04/2018,81,2,29,135
11/04/2018,81,39,29,30
11/04/2018,81,39,29,60
11/04/2018,81,74,23,120
11/04/2018,81,178,29,60
11/04/2018,81,200,29,15
11/04/2018,83,16,27,30
11/04/2018,83,17,8,60
11/04/2018,83,17,8,120
11/04/2018,83,50,27,75
11/04/2018,83,71,27,60
11/04/2018,83,72,29,45
11/04/2018,83,72,43,90
11/04/2018,90,141,29,15
11/04/2018,90,141,31,465
11/04/2018,92,16,4,30
11/04/2018,92,16,43,30
11/04/2018,92,141,29,15
11/04/2018,92,141,33,405
11/04/2018,144,189,32,480
11/04/2018,154,2,29,60
11/04/2018,155,141,31,120
11/04/2018,156,141,29,15
11/04/2018,156,141,31,60
11/04/2018,162,39,29,30
11/04/2018,162,39,31,90
11/04/2018,162,39,31,210
11/04/2018,162,176,29,60
11/04/2018,162,176,31,150
11/04/2018,166,7,37,405
11/04/2018,166,76,4,75
12/04/2018,11,71,27,30
12/04/2018,11,73,19,30
12/04/2018,11,73,19,60
12/04/2018,11,73,19,180
12/04/2018,11,73,19,240
12/04/2018,11,74,23,60
12/04/2018,11,74,23,60
12/04/2018,16,141,33,480
12/04/2018,17,141,29,15
12/04/2018,17,141,32,150
12/04/2018,17,176,31,270
12/04/2018,17,176,32,60
12/04/2018,30,67,30,480
12/04/2018,53,50,4,30
12/04/2018,53,67,29,75
12/04/2018,53,190,29,30
12/04/2018,53,190,31,375
12/04/2018,62,173,31,540
12/04/2018,69,16,13,120
12/04/2018,74,7,4,30
12/04/2018,74,41,29,60
12/04/2018,74,41,29,270
12/04/2018,74,67,29,75
12/04/2018,74,76,45,45
12/04/2018,81,2,29,60
12/04/2018,81,39,29,90
12/04/2018,81,39,29,300
12/04/2018,81,70,4,30
12/04/2018,83,16,29,60
12/04/2018,83,17,29,60
12/04/2018,83,50,7,45
12/04/2018,83,72,12,30
12/04/2018,83,72,27,30
12/04/2018,83,72,27,180
12/04/2018,83,72,29,75
12/04/2018,90,141,29,15
12/04/2018,90,141,31,120
12/04/2018,90,141,33,345
12/04/2018,92,41,29,60
12/04/2018,92,76,45,60
12/04/2018,92,141,33,360
12/04/2018,143,2,31,480
12/04/2018,144,50,45,30
12/04/2018,144,189,29,60
12/04/2018,144,189,32,390
12/04/2018,154,2,29,15
12/04/2018,154,2,29,60
12/04/2018,154,2,29,150
12/04/2018,154,41,29,60
12/04/2018,154,50,37,30
12/04/2018,154,61,38,120
12/04/2018,154,67,29,75
12/04/2018,155,141,31,120
12/04/2018,156,141,29,15
12/04/2018,162,39,31,420
12/04/2018,162,176,29,60
12/04/2018,162,176,32,30
12/04/2018,166,7,4,30
